Product ID,Product Rating,Review Comments,Purchase Date,Return Date,Review Date,Category,
PROD-B-7482,5,An excellent read. The best thing to happen is watching the movie after reading the book. It was like watching my imaginative characters in real life.,2024-03-06,,2024-04-04,Books,
PROD-HaK-9837,5,"I just love this table, so so so so easy to set up, no real tools required. Holds weight with ease I sit on this table constantly (110 lbs) and everyone rests their feet on the shelf, it flexes but hardly and so far no issues.",2022-12-22,,2023-01-12,Home_and_Kitchen,
PROD-TaG-4593,5,"This was purchased for my son's 3rd birthday. He loves it! He loves to throw the ball and it seems to get a little bit out of hand, so it is a nice addition to his collection. Highly recommend!I bought this for my daughter for Christmas. She loves it and it's great for her to keep her busy and learn",2024-01-05,,2024-01-06,Toys_and_Games,
PROD-TaHI-4598,1,"Understanding that all wax seals will eventually fail, I researched the alternatives and purchased this Danco seal and a Fluidmaster rubber seal - in case one didn't work properly. The toilet it was to be used with is about a year old and is from the American Standard ""Mainstream"" family.

The floor",2023-12-22,,2024-01-12,Tools_and_Home_Improvement,
PROD-SaO-2139,5,"Using mine for months constant 24/7 and its still awesome! The majority of low reviews are because they give kids these things to chew on, how about teach your kids not to chew or bite the mouthpiece instead of ripping on a well designed product made for adults. Give your kids the sippy cups they ob",2023-01-21,,2023-02-18,Sports_and_Outdoors,
PROD-PS-3591,5,This is a very good deal. Can't beat the price. Quality of bags are similar as what I purchase at petsmart.,2024-10-05,,2024-10-13,Pet_Supplies,
PROD-B-4483,5,"I bought this for the price. My instructor wants the newer version. But I have been using this, so far so good. only thing is the papers are different than the new one.",2022-03-19,2022-03-31,2022-03-29,Books,
PROD-HaK-9201,5,we ordered these pads after hearing of the quality of these pads.  These pads are strong and durable.  They are dishwasher safe.  The pads are not too thick and do not go over the washing machine.  I would recommend them.I bought this to replace a broken one I bought a year ago. I wanted something t,2022-02-10,2022-02-18,2022-02-11,Home_and_Kitchen,
PROD-KS-4811,4,"Quiet,strong,handsome,shy when it comes to women, has trouble making decisions and the inability to  say ""NO"" to anyone describe this Hot, Hunky, Cowboy version of a tarnished saint. James Taylor sold his ranch in Texas, ended a 3 year relationship to a women he did not love and came home to raise h",2023-02-17,,2023-03-02,Kindle_Store,
PROD-KS-1488,5,I was a real pleasure reading this book. It is a great book for a beginner to start.I read this book in the last few days and have enjoyed it. The characters are well written and well developed. I would highly recommend this book,2022-12-30,,2023-01-01,Kindle_Store,
PROD-CSaJ-9279,5,This is the most comfortable bra I have ever worn.  The soft elastic fits your form snugly without constraint and the straps do not slide down.  I liked this so much that I purchased 2 more in different colors.,2022-02-14,2022-02-19,2022-03-11,Clothing_Shoes_and_Jewelry,
PROD-KS-2535,5,"Held my attention, everything is going to be alright.  I will keep my eyes peeled for the next book.I had a lot of",2022-08-16,,2022-08-18,Kindle_Store,
PROD-KS-1409,5,This was such a good book. The characters were well developed and kept my interest. I recommend this book. I had a lot of fun with this book. It was a very interesting read. It had a great story line and a good ending.,2024-02-05,,2024-02-08,Kindle_Store,
PROD-HaK-2743,5,Does a great job of keeping the suction on. I also love that it doesn't slide.,2022-07-26,2022-07-31,2022-07-28,Home_and_Kitchen,
PROD-E-9005,5,I love this product! The sound is amazing. It is very smooth and my son loves it!Great product. Great price! I am using it with the TRS-80 and it is working,2024-06-13,,2024-06-15,Electronics,
PROD-B-8517,5,"I absolutely adored those novel! ! Its amazing! !enticing'! Sexual!! And I love Gideon.& Eva!!
This story is definately better Imo than 50 shades since its being compared ...however
this writer knows.how to tell a story !!
I cannot wait for book 2 & this relationship makes sense! !
Five stars:::a st",2023-10-12,,2023-11-01,Books,
PROD-E-2403,4,This is the right one for old model Sony Camcorder .,2024-01-01,,2024-01-22,Electronics,
PROD-TaHI-1916,5,Purchased to replace 500 watt halogen flood lights. These babies are like the sun; don't look directly at them when they are on.,2022-12-26,,2023-01-21,Tools_and_Home_Improvement,
PROD-MaT-3045,4,"This was one of the better ones I've seen in a long time, and I'm glad to have seen it. The movie is a bit long, but it's a very entertaining movie. I had no idea that this film would be so well written and acted. The acting is great.",2023-08-27,2023-08-30,2023-08-30,Movies_and_TV,
PROD-TaHI-4598,5,How many times do you find yourself in the kitchen with a sharp knife and an unprotected hand?  I can tell you I've got lovely scars from the times I've cut myself slicing a bagel or some other awkward item.  I no longer have a problem with cutting myself now that I have a pair of NoCry Cut Resistan,2024-03-12,,2024-04-08,Tools_and_Home_Improvement,
PROD-TaHI-7216,5,"This was the best deal I have ever paid.  I will be purchasing more!Very nice.I bought this to replace the Schlage 32-60-8 bulb that I replaced with this one.  It works great, and the size is perfect.  I used it for the kitchen and kitchen tables.  I did have to replace the bulb on the kitchen count",2022-03-08,2022-03-20,2022-03-10,Tools_and_Home_Improvement,
PROD-KS-5012,4,"Enjoyable read.  No profanity, no sexual content, clean humor, really enjoyed this book.",2022-08-02,,2022-08-09,Kindle_Store,
PROD-HaK-9317,4,Nice looking cups for every time. The only problem is that it's kind of hard to find.,2022-06-09,2022-06-14,2022-06-11,Home_and_Kitchen,
PROD-CSaJ-7924,4,"I bought this looking for a pair of wide pants. I normally wear a size 10 and ordered a size 6. 5. I am a 32D, and the XL was perfect. The color was beautiful and the material was soft. The size 9 is very comfortable for me. The only thing I would change is the sizing. I usually wear a size 8 in jea",2022-07-01,,2022-07-04,Clothing_Shoes_and_Jewelry,
PROD-KS-1520,4,"3.5 torn stars, rounded up. I liked the story, but it was a cliffhanger, which I really don't like at all. When I invest hours of precious time in a story, get into it, and then discover I have to buy the next ""x"" number of books to find out what happens and get some closure, I'm not happy.

Besides",2023-11-19,,2023-11-30,Kindle_Store,
PROD-B-5386,5,"I really enjoy this author - I've now read all his books - except for the female character they have a series about - so, guess I'll have to read them now - that's the trouble I read too fast - around one book every two days - and no I am not a ""speed reader"" but do read fast and yes, I can tell you",2023-05-27,,2023-06-10,Books,
PROD-PS-9669,5,"My lab mix just ""loves"" this toy and the dogs love it.  I have a large dog and she loves",2022-08-10,,2022-08-11,Pet_Supplies,
PROD-MaT-6635,5,"What else is there to say? The movie is a good one. If you are a fan of the two main characters, you will love this movie.I think this is a great movie. It is based on a true story, and it is entertaining.I enjoyed the series. I love the show. I love the characters. I love the ending. I think this i",2024-06-16,,2024-06-17,Movies_and_TV,
PROD-E-9727,5,"This cable is in two parts.  the first is a mini display port that plugs into you Mac Book Pro computer and the output is to an HDMI.  I carry this in my laptop bag.  Whenever I need to show what i'm doing, I can plug it in and show it to any one with an HDMI monitor.",2024-04-27,,2024-05-12,Electronics,
PROD-HaK-9317,4,I used this as a starter set and it worked just fine.  I have a large one and a small one.  I am using it for the beginning of the summer and it is still working well.  It is a little bit noisy but it is still working well.  I love it.  I love the fact that I can use the microwave to heat up my cere,2024-02-08,2024-02-20,2024-02-10,Home_and_Kitchen,
PROD-PS-6573,1,Plastic clasp snapped into pieces and broke within an hour. I will not be buying this again. Great product. Great price.,2023-04-07,2023-04-10,2023-04-08,Pet_Supplies,
PROD-PS-9669,5,A perfect accessory to the dog. The only problem is that it's too small for my dog.I bought this for a friend's,2022-02-11,2022-02-15,2022-02-12,Pet_Supplies,
PROD-CSaJ-4611,5,I love these boots so much!!! I bought them for a Halloween costume and I wear them everyday!!,2022-12-15,,2022-12-23,Clothing_Shoes_and_Jewelry,
PROD-KS-1488,4,it was a very good story on self growth. how we can change ourselves by one thought or action.,2022-06-03,,2022-06-08,Kindle_Store,
PROD-KS-3286,2,"This is the first book by this author that I have read and, unfortunately I found it quite disappointing.  I never felt a connection to the heroine and then I really didn't like the lies she told her supposed best friend, who had helped her and also set her up with her cousin.  She continues with he",2024-09-15,,2024-10-01,Kindle_Store,
PROD-E-2290,5,"This bag is working out perfectly for my wife in her new job. She never removes it from the wheels as it takes a couple minutes to convert over and isn't really hard to shoulder carry with the wheels.
Hint: Remove the rain cover from the cart and store it in the bag rather than where the company hid",2022-12-04,,2022-12-20,Electronics,
PROD-TaG-8019,5,"I researched different models of this toy and found the instructions for the G1 were very confusing and difficult.  I had to get a solid model of the G1 to work, and that was a pain in the butt.  The instructions were very vague and confusing.  The G1 is a 2.5"" toy and has a ""plastic"" head and a bal",2022-04-20,2022-04-26,2022-04-21,Toys_and_Games,
PROD-PS-1188,2,"I was a little disappointed with this item. My cat loves her dart & she's an even bigger sucker for string; her last string arm toy she completely destroyed - she's not very gentle with her ""prey"", so I was delighted to see this string almost completely incased in a plastic compartment. Unfortunatel",2023-06-28,,2023-07-10,Pet_Supplies,
PROD-MaT-7224,5,Happy fantasy movie with a happy ending. Rex Harrison is the best.,2022-07-16,2022-07-27,2022-08-06,Movies_and_TV,
PROD-CSaJ-3547,5,I bought these for my husband and he LOVES them!  He highly recommends them for hunting.,2024-10-02,,2024-10-16,Clothing_Shoes_and_Jewelry,
PROD-CSaJ-9279,3,"To say this runs small, it is a very comfortable fit.  The only reason I ordered this is because I had to replace a pair of shoes that were not the",2024-05-25,2024-06-07,2024-05-28,Clothing_Shoes_and_Jewelry,
PROD-TaHI-7216,5,"Awesome bang for the buck.

I use it as an emergency light for my work, camping, and just to get things done. The light is bright and is easy to use. The light is nice to have around when not in use.I was skeptical about the price, but it's not the price that's going to cost you. I'm very happy with",2024-09-10,2024-09-16,2024-09-11,Tools_and_Home_Improvement,
PROD-PS-7252,4,"This is nice-looking, however if you have a cat, you may need to turn it off.  It is so small that it will be easy to get around if you don't have it on",2023-08-21,,2023-08-23,Pet_Supplies,
PROD-TaHI-1916,5,"Got one of these for my wife and she loves it.

If you have been following the other reviews, the best thing is that they're the first one to arrive in the mail. They are great and in good condition.I've been using these for a while now. I love them. They have a great feel and feel. I have a lot of ",2022-08-25,2022-09-04,2022-08-27,Tools_and_Home_Improvement,
PROD-SaO-4814,5,"this is fantastic, I purchased this for my son and it is a nice addition to my family.",2023-06-27,2023-07-06,2023-06-30,Sports_and_Outdoors,
PROD-TaG-8019,4,still in use after a few weeks and the pieces are still in great shape. I would recommend.I bought this for my son for Christmas and he absolutely loves,2024-01-30,,2024-02-01,Toys_and_Games,
PROD-TaHI-5374,1,"Didn't work right out of the box, but it worked for a couple of weeks.Very nice.I bought this to replace the Schlage 32-60-8 bulb that I replaced with this one.  It works great, and the size is perfect.  I used it for the kitchen sink.  I also like the fact that the plastic base on the bulb is made ",2024-07-01,2024-07-11,2024-07-03,Tools_and_Home_Improvement,
PROD-MaT-2584,5,"After the critical and commercial success of The Lord of the Rings trilogy, Tolkien's books were one of the most popular and influential. The Hobbit trilogy is the first film in the trilogy and is the most well-known of the trilogy. The Hobbit trilogy is one of the most important films of the trilog",2023-04-09,,2023-04-12,Movies_and_TV,
PROD-E-1009,5,I tried using different types of smart charges but it never worked out for me. My N8000 took  forever to charge. This Pwr+ charger has been amazingly fast charger and now my charging time has reduced by 30%.,2022-11-06,,2022-11-30,Electronics,
PROD-E-6310,5,"This is a great bathroom radio.  It's moisture resistant, compact, and fairly attractive.  More importantly, the controls are very easy to operate, even with wet hands, and it sounds very good.  It has a weather band that is very useful.

I think it would be hard to do much better than this for a ba",2022-06-25,,2022-07-23,Electronics,
PROD-SaO-2654,5,"This pentax scope kit is perfect for the wide range of shooting situations.

The only downside is that",2024-04-27,,2024-04-30,Sports_and_Outdoors,
PROD-SaO-1750,5,"Excellent!  What I like most about the design is that it is easy to install and does not take up much room.  I am using it for indoor swimming, so it should hold up to daily use.  I would definitely recommend this product.I bought this for my husband for his birthday.  He's a huge fan of the militar",2022-05-05,,2022-05-08,Sports_and_Outdoors,
PROD-CSaJ-8359,2,"I can only give this item two stars.  That is because I like the print and the material, and the overall design of the dress.
I am a U.S. size 8/9.  I have recently lost weight, so Ihave trouble sizing online items sometimes. I first ordered a U.K. size 14 in this dress, then a U.K. size 12.  I don'",2024-08-30,,2024-09-09,Clothing_Shoes_and_Jewelry,
PROD-KS-9935,5,Such a great read. So glad I read it.Very good book. I enjoyed the whole series.I read this book in one sitting.  The characters were great.  I enjoyed the story.  It was a good read.I absolutely loved this book. I was given this book by a friend in exchange for,2023-09-05,2023-09-08,2023-09-08,Kindle_Store,
PROD-PS-9797,5,Awesome leash for my dog.  Nice thick quality leash.,2024-11-24,,2024-12-18,Pet_Supplies,
PROD-E-4946,4,Used this to connect a pair of speakers to my TV. Works great for the price. Great product. Great price. I am using it with a TRS-80 and it works just fine. It does not work with the Roku.,2022-10-29,2022-11-03,2022-10-31,Electronics,
PROD-HaK-5315,5,"I was excited to get this set, as it is a very nice piece of equipment.  It is so small that it is not worth the extra money you spend on it.  The only thing I would change is the size of the curtain.  This is a very good curtain.  I would recommend this to anyone who has a large curtain and wants t",2023-03-10,,2023-03-11,Home_and_Kitchen,
PROD-E-1009,1,"I have owned this TV for a couple years now and I still love it. I have one in my bedroom and the other in a garage. The TV is a bit of a pain to operate, especially when it's outside in the sun. I have had to turn it off for about 10 minutes before it starts to dim and it's getting dark and it gets",2024-05-17,2024-05-26,2024-05-20,Electronics,
PROD-MaT-7224,4,Esther Williams movies are always better than the ones we watch them in.,2022-10-30,,2022-11-01,Movies_and_TV,
PROD-MaT-6881,5,"Love Aaj Kal is an African American writer with a passion for history.  He's been writing about the African American experience in the South for many years, and he's a strong advocate for the civil rights movement",2022-05-18,2022-05-27,2022-05-21,Movies_and_TV,
PROD-TaG-9085,3,"Fluxx is not a stand alone game. I missed that part when I ordered it, although I should've caught the fact that it's an expansion game. I'll update when I get more to add to the game. Sounds fun.",2023-10-30,,2023-11-18,Toys_and_Games,
PROD-MaT-5333,2,"It another one of those movies where twins are played by the same actor.
This tired old trick was cute years ago with the Parent Trap.
But now it's dull now matter what type of plot they try.
This one is about a pot grower and a school teacher.
Maybe this might of been interesting if they had used r",2022-01-26,,2022-02-17,Movies_and_TV,
PROD-MaT-8527,4,Old movie.  It is a real shame.  Not for children.  It's a sad movie.  Great story and the acting is good.  Great action.  I would recommend it to any person.  I'm a huge fan of the show and I recommend it to anyone who likes action and suspense.  I also love the fact that it is a comedy.  I liked t,2024-12-06,,2024-12-07,Movies_and_TV,
PROD-MaT-6635,3,"Two big stars in so so film. Barbara stanwyck did some of the great films in hollywood from double indemnity to sorry wrong number,but this is not one of them. As an actress she has the ability to display criminal types and states of viciousness and depravity that traditionally males display and she",2022-11-03,2022-11-15,2022-11-24,Movies_and_TV,
PROD-PS-5808,5,Fits perfectly in the Amazon basics double door large kennel.,2022-07-25,,2022-08-15,Pet_Supplies,
PROD-KS-2535,5,"Really enjoyed this book. Jenny and Trace are an interesting couple.

I received this book from the author in exchange for an honest review.  The opinions expressed are mine.  This is a free book and I am",2022-07-26,,2022-07-29,Kindle_Store,
PROD-KS-4811,5,"Excellent series!!  I couldn't put it down!!  I loved it!!  I would recommend it to anyone who loves a good mystery, suspense and love the characters!!This is a great book. It is well written and the characters are well developed. This book is a great series for young and old.",2023-12-06,,2023-12-08,Kindle_Store,
PROD-KS-2679,5,"Percy has been hood winked into an island with a mysterious man who has been pursuing her since he was a child.  The island is haunted by ghosts, mysterious animals, and monsters.  She discovers that her father has been a drug dealer and wants her to stay away from him.  She is sent to a haunted",2024-09-21,2024-09-24,2024-09-23,Kindle_Store,
PROD-KS-5506,2,I wouldn't actually recommend this book to anyone. It just wasn't as good as the first one.,2023-07-19,2023-07-31,2023-07-22,Kindle_Store,
PROD-TaG-1771,5,My 6 and 7 year old love this.  Works great.  Easy to use.,2024-04-02,2024-04-16,2024-04-15,Toys_and_Games,
PROD-SaO-1750,5,This mouth guard works great.  I have an old Burris mouth guard that I have been using for a couple years now and I am very happy,2022-04-11,,2022-04-13,Sports_and_Outdoors,
PROD-E-9727,5,I had damaged the cable and it was too long. I will not be buying this again.Great product. Great price. I am using it with the TRS-80 and it works just as well. It will not work with the HTPC. This is a great device for the HTPC.Works great. I did not want to waste the money on a product like this.,2024-02-02,2024-02-09,2024-02-04,Electronics,
PROD-MaT-2584,4,"Barbet Schroeder is a very talented director. His main concerns have always been related with the dark side of the human soul.

This singular movie is a very careful analysis of the human psyche seen under a prism. Schroeder would have minutely followed the traces of ""The crime considered as one of ",2024-10-03,,2024-10-27,Movies_and_TV,
PROD-E-6310,5,Incredible beautiful HD signal very clear. The only problem is that it's only a couple of hours,2023-04-12,2023-04-22,2023-04-15,Electronics,
PROD-CSaJ-5552,4,I am searching online to find an easy way to make this shirt work for me. I ordered the size 6.5 and it fit perfectly. The fabric is soft and it is stretchy. The material is not see through so it will be fine if you don't have a lot of pockets. The bottom is a bit snug but I can wear it on my should,2023-10-20,2023-11-01,2023-10-22,Clothing_Shoes_and_Jewelry,
PROD-KS-1520,5,"I once had a friend say ""I hate to have to think before I speak.""  And being a ""do unto others"" kind of guy, I couldn't help but think how many times I'd had to think before speaking with this person.  This great book made me remember ""Blessed are those who can give without remembering and take with",2022-07-02,,2022-07-11,Kindle_Store,
PROD-SaO-7065,4,"I've always wanted a rowing machine to add to my basement gym so bought this one.  It was easy to assemble (not a lot to assemble, just a couple pieces).  It has differenct settings and found I needed to use it a few times to find the right tension to start with.  Must admit it kicked my butt at the",2024-04-13,,2024-05-10,Sports_and_Outdoors,
PROD-KS-2424,4,I am an independent reviewer and have never read anything by this author. This is the first book I have read by this author. I am also not a fan of the subplot. The story was well told and the characters were well developed. I would recommend this to everyone.I loved this book. I was hooked from the,2024-02-05,,2024-02-08,Kindle_Store,
PROD-E-8962,5,"fits camera really well
It is a little smaller than the other two I have tried, but it",2022-11-22,2022-12-03,2022-11-25,Electronics,
PROD-KS-2679,3,"This was a very enjoyable storyline with lots of interesting characters, most from previous stories in this series.
This was not one of my favorite books or storylines, but overall it was okay.",2022-10-05,,2022-10-24,Kindle_Store,
PROD-CSaJ-4527,5,"Exactly what I wanted, received quickly, fair pricing, good customer service!",2022-03-01,,2022-03-30,Clothing_Shoes_and_Jewelry,
PROD-B-5386,5,"this was so great it was hard to put down. I will keep reading it!Very good. I read this book in the middle of the night, and it was great.",2022-04-29,2022-05-02,2022-05-01,Books,
PROD-KS-4811,2,"I Was looking for some free games to play.  I don't like it, it's more of a waste of time, than anything.",2024-01-09,,2024-01-20,Kindle_Store,
PROD-PS-5119,5,"Planet Dog................need I say more?  Made in the USA, safe for your pet, if a dog doesn't like Planet Dog toys, they won't like any toys!  My three are sold on Planet Dog!",2024-08-08,,2024-08-31,Pet_Supplies,
PROD-TaHI-4752,5,"I had a plastic removal tool, but had a shark bite I needed to remove that did not have the clearance to use it.  This worked perfectly.",2022-09-11,,2022-09-21,Tools_and_Home_Improvement,
PROD-TaG-4593,5,I bought a set for all of my grandkids for the 4th of July to use when the sparklers ran out. They had an awesome time out in the dark yard till one of the kids got hit in the eye. Not any fault of the product. Only one of them has had a problem. It still lights but there is no sound.,2024-09-28,,2024-10-06,Toys_and_Games,
PROD-KS-4582,5,I really liked this book. The characters were well developed and kept my interest.,2024-08-29,2024-09-06,2024-08-31,Kindle_Store,
PROD-HaK-5315,5,"This pitcher does things that are not easy to do. It does not turn the pitcher upright, and is so small that it is difficult to lift the pitcher out of the pitcher. This is a very small pitcher, and it is not very large. This pitcher is a great pitcher for the money.I love these towels!  They are ve",2023-06-14,,2023-06-17,Home_and_Kitchen,
PROD-PS-7304,5,Two puppies in the house.  I kept the door open for them.  They would go outside,2023-08-07,2023-08-12,2023-08-08,Pet_Supplies,
PROD-HaK-9837,4,"I ordered one of these curious about the comparison to the Honeywell product.  If you haven't noticed (by reading the reviews) this is not the same product that Honeywell delivers with their air filtration unit.

The filter that came with my unit was a bit stiffer in construction when compared to th",2023-03-15,,2023-04-07,Home_and_Kitchen,
PROD-PS-8668,5,"Dog was not smart enough to use this, but it was a solid product that held up well.",2023-02-28,,2023-03-16,Pet_Supplies,
PROD-CSaJ-1106,2,These shoes are adorable. But the problem is they did not last long.  I would last for like 5 months.,2022-02-11,,2022-03-10,Clothing_Shoes_and_Jewelry,
PROD-HaK-3504,3,"The side fabric is soft and pretty, thicker and better than the cheaper plain white vinyl models.
The compartments are way too big for my wine glasses tho.
This would work well for balloon wine glasses or any large and wide stem, but it is much too big for smaller european-size white wine stems.
The",2022-01-19,,2022-01-26,Home_and_Kitchen,
PROD-E-2290,5,"Used these in Portugal to use with my cell phone. I also used them for the iPad Air. I bought this for a friend, and he is very happy with the purchase.",2022-12-21,2022-12-27,2022-12-22,Electronics,
PROD-KS-4657,3,This one was just ok. The story line was good but not my favorite. If you like paranormal stories this is the story for you. I think this is a great book to read. It was good enough to keep me entertained. I recommend it.,2023-09-18,,2023-09-21,Kindle_Store,
PROD-B-8517,5,"It was a long time coming, this book, ""One Was a Soldier."" It downloaded to my Kindle and I dug in happily. I had to pace myself, as my inclination was to inhale it in one sitting. The story itself is something of a departure from the standard mystery format. The serious issues facing veterans retur",2023-07-18,,2023-08-02,Books,
PROD-CSaJ-3547,4,"Purchased these shoes on a whim. I have a wide foot and need a shoe that fits. I am very happy with the shoe and am happy with the price. I have had many compliments on them. I am very pleased. I love this dress. The material is soft and comfortable. I love the color and the fit. I am 5'4"" and it fi",2023-12-16,2023-12-26,2023-12-17,Clothing_Shoes_and_Jewelry,
PROD-PS-9669,5,I have two rabbits who are not jumpers. This suits them perfectly! The divider is great providing a nap/potty area from the play area. Even my kitten loves to be in it! Super easy to put together and clean! I will be buying another!,2024-12-02,,2024-12-17,Pet_Supplies,
PROD-KS-7912,5,"As she always does, Sue doesn't disappoint. She is a full-fledged woman, and she is a strong woman. The strength of her character is undeniable.

Jade is a young man who has been in love with a woman for some time. He has been in love with a woman for a while, and it has become a problem for him. He",2022-07-29,2022-08-06,2022-08-01,Kindle_Store,
PROD-SaO-2654,5,"When in comes to DEET, there is no such thing as better or worse brands. It's all the same chemical, so shop for best price AND compare concentration of DEET in product you're buying. I recommend this product because it is highly concentrated at 98% so it should last a long time between applications",2023-08-02,,2023-08-08,Sports_and_Outdoors,
PROD-E-4923,5,"Work great. Perfect fit, though not a whole lot more comfortable.

The only reason I gave it 4",2022-05-11,2022-05-24,2022-05-13,Electronics,
PROD-HaK-9317,5,"This is the best incense burner I have ever used. I use it for my small wine collection. I bought this for a friend, and she is a big fan.",2023-07-22,2023-08-04,2023-07-25,Home_and_Kitchen,
PROD-E-2832,5,"It does exactly as describe, and it actually looks good when your camera is black.",2023-01-21,2023-01-27,2023-02-17,Electronics,
PROD-SaO-7065,5,My hydro flask insulation stopped working because it rolled or if my backpack during hiking. Fortunately hydro flask has replaced it with a new one.,2022-04-27,,2022-05-25,Sports_and_Outdoors,
PROD-B-5339,1,"Agree with the first reviewer. I liked the way it was written. The characters were well developed. The story was interesting, but also very different than the first book in the series. I found myself in the middle of the story.",2024-04-07,2024-04-12,2024-04-10,Books,
PROD-E-2403,5,"This fan is so light that it doesn't feel like it will last for a long time. It is so small that it's not worth risking damaging the plastic part. The case is made of a material that is durable and I would recommend it for anyone with an older case.I bought this to replace the battery on my phone, w",2022-02-22,2022-03-01,2022-02-24,Electronics,
PROD-KS-4811,5,This is an interestingly written book covering multiple time periods. The book of Hours was my favorite. I found myself looking forward to reading more entries of the diary. This book touches many emotions starting from the opening of the story. It catches you by surprise. There was no warning of wh,2024-05-07,,2024-06-02,Kindle_Store,
PROD-KS-2824,5,I really enjoyed this collection.  The characters were well developed and kept my interest.  The story is well told and the details of the lives of the characters are well presented.  The story was well told and the characters were well developed.  This was an excellent read.  I received a free copy,2023-01-24,2023-01-30,2023-01-27,Kindle_Store,
PROD-MaT-9785,5,This movie is well done and acted. We've watched it 4 or 5 times. It is always enjoyable. Drew Barrymore shines again.,2024-12-30,,2025-01-17,Movies_and_TV,
PROD-SaO-7065,5,I can now get a 1 inch grouping in my pistol at 40 yards.,2024-01-05,,2024-02-04,Sports_and_Outdoors,
PROD-E-9005,5,"These Polk headphones are awesome.  They adjust easily to fit, and the full-sized ear pads damp out most external noise, making listening an even more enjoyable experience.

The sound quality is absolutely top-notch.  I'd been listening to my music mainly with earbuds lately, but when I plugged thes",2023-01-06,,2023-01-24,Electronics,
PROD-CSaJ-4257,5,"I love how these look on.  The boot is a bit loose in the heel, nothing that can't be solved with a little insert or perhaps a thicker sock.  I don't think going to a smaller size would work as the length is perfect now.  What was nice is how comfortable they are for someone like me who dosn't wear ",2023-06-14,,2023-07-04,Clothing_Shoes_and_Jewelry,
PROD-MaT-7201,3,"WEAK ON CURRENT SCIENCE.
After seeing it twice, I agree with much (but not all) of the positive five star reviews. Out of respect for those who READ reviews, I'll not repeat everything that I like about the presentation. I found the goofy oversize earrings, hairdo, and facial hair arrangement of Dan",2023-01-10,,2023-01-23,Movies_and_TV,
PROD-MaT-9785,5,I was all in. Best part of the movie.Very good movie.Nice story about a couple,2022-07-02,2022-07-16,2022-07-03,Movies_and_TV,
PROD-E-2133,4,I bought this kit for my wife and she loves it.  She also loves the way the speaker is so small.  I am using it with the TRS-80 and it is amazing.  It is really good sound.  I have it with me for two weeks now and she is very happy with it.  I have had no issues with it at all.  I have had no proble,2023-09-21,2023-09-29,2023-09-23,Electronics,
PROD-E-2832,4,"Very nice micro case but could use some improvements, primarily on the hard drive cage.  Overall this case is easy to work with as most parts unscrew and can be removed such as the top and the motherboard tray.  Wiring can be tricky so a modular power supply and shorter SATA cables can pay off here.",2023-08-26,,2023-09-01,Electronics,
PROD-PS-2876,4,It's a nice comfy bed. The height seems ok. I wish it was a little bigger. My 8lb pooch barely fits in there. Probably will be great toy dogs or cats.,2022-04-20,,2022-05-11,Pet_Supplies,
PROD-PS-5371,5,Finally!! This leash is a God send for my high energy but super shy rescue pup. He can run like crazy and play fetch without even knowing hes on lead. I also found out how far away he can be from me and still feel secure. Overall I end up with a relaxed and happy dog that is so much calmer and easie,2022-05-26,,2022-06-04,Pet_Supplies,
PROD-TaHI-8573,5,"For the price, this is a great addition to my kitchen sink.  I have a large kitchen sink and this sink is a great addition.  The sink itself is a great size and fits nicely in my sink.  The size of the sink is adjustable and is comfortable.  The sink is a bit smaller than I expected and I would not",2022-09-03,,2022-09-05,Tools_and_Home_Improvement,
PROD-B-9179,5,"She is truly, perfectly funny.  She is an interesting character.  She is a very strong person.  She is very open.  She is very open.  She is very open. ",2023-09-04,2023-09-09,2023-09-05,Books,
PROD-KS-5012,5,This was a really good book. The characters were well developed and kept my interest. I recommend this book.I had a lot of fun with this book. It was a very interesting read. It had a great story line and a good ending. This book is a great,2023-12-03,2023-12-13,2023-12-06,Kindle_Store,
PROD-CSaJ-4257,5,Non steel toe. Fits well as long as you follow the sizing chart. #9 for a USA 10,2023-10-10,,2023-10-18,Clothing_Shoes_and_Jewelry,
PROD-CSaJ-5552,5,"Best bras ever, follow the fitting guide and you can't go wrong. They fit great, are comfortable, and last.",2022-06-15,,2022-07-08,Clothing_Shoes_and_Jewelry,
PROD-MaT-2519,5,"This one is lower intensity, more predictable.  The two women are more likeable and the actors are so well-",2023-10-04,2023-10-14,2023-10-05,Movies_and_TV,
PROD-MaT-2584,5,This classic monster movie spoof has all the cliches & bad dialog that I adored in the 1950s-60s science fiction horror movies.,2023-03-05,,2023-03-13,Movies_and_TV,
PROD-SaO-7227,4,You really gotta push that button. The only way you can push it is if the button is broken,2022-11-21,2022-11-26,2022-11-22,Sports_and_Outdoors,
PROD-CSaJ-3615,3,"I COLLECTS DIRT IN THE SUMMER, AND FOR EVERYONE TO BE RESPONSIBLE",2024-06-07,2024-06-16,2024-06-09,Clothing_Shoes_and_Jewelry,
PROD-PS-2876,1,"BEWARE!!!!!! THIS PRODUCT CAN CAUSE YOUR DOG HARM!!

I purchased this product because of the great reviews, even though I normally use Frontline. I followed instructions on the weight requirements, as well as where to place the liquid. About an hour after application, my dog started freaking out! He",2024-02-25,2024-03-02,2024-03-16,Pet_Supplies,
PROD-MaT-3045,4,A lot better than expected. nice pace and full of action.,2024-02-04,,2024-02-17,Movies_and_TV,
